position	wl	slice	min.elapsed	expTcorr_bs_intden	exptime.sec	bs.intden	mean_bg_intden	mean_intden	rb_radius	threshold	area_threshold	cellarea_percent	total_area
G07a	1.00	7.00	921.00	1679232.00	1.00	1679232.00	496.85	498.01	50.00	MaxEntropy	50.00	0.55	1447680.00
G07a	1.00	8.00	1073.00	1689384.10	1.00	1689384.10	495.23	496.40	50.00	MaxEntropy	50.00	0.55	1447680.00
G07a	1.00	9.00	1226.00	1626806.26	1.00	1626806.26	494.01	495.13	50.00	MaxEntropy	50.00	0.54	1447680.00
G07a	1.00	10.00	1378.00	1608083.94	1.00	1608083.94	492.35	493.46	50.00	MaxEntropy	50.00	0.52	1447680.00
G07a	1.00	11.00	1530.00	1457194.46	1.00	1457194.46	491.89	492.90	50.00	MaxEntropy	50.00	0.51	1447680.00
G07a	1.00	12.00	1683.00	1336892.90	1.00	1336892.90	476.60	477.52	50.00	MaxEntropy	50.00	0.46	1447680.00
G07a	1.00	13.00	1834.00	1295538.89	1.00	1295538.89	479.06	479.95	50.00	MaxEntropy	50.00	0.44	1447680.00
G07a	1.00	14.00	1986.00	1247640.97	1.00	1247640.97	485.92	486.78	50.00	MaxEntropy	50.00	0.44	1447680.00
G07a	1.00	15.00	2138.00	1112424.84	1.00	1112424.84	491.45	492.22	50.00	MaxEntropy	50.00	0.42	1447680.00
G07b	1.00	1.00	0.00	970220.62	1.00	970220.62	502.49	503.16	50.00	MaxEntropy	50.00	0.34	1447680.00
G07b	1.00	2.00	153.00	1007118.33	1.00	1007118.33	501.06	501.75	50.00	MaxEntropy	50.00	0.35	1447680.00
G07b	1.00	3.00	307.00	1041084.74	1.00	1041084.74	499.82	500.54	50.00	MaxEntropy	50.00	0.36	1447680.00
G07b	1.00	4.00	460.00	1077018.13	1.00	1077018.13	498.72	499.46	50.00	MaxEntropy	50.00	0.37	1447680.00
G07b	1.00	5.00	614.00	1089666.54	1.00	1089666.54	497.22	497.97	50.00	MaxEntropy	50.00	0.37	1447680.00
G07b	1.00	6.00	767.00	1093635.06	1.00	1093635.06	497.24	498.00	50.00	MaxEntropy	50.00	0.37	1447680.00
G07b	1.00	7.00	920.00	1077917.45	1.00	1077917.45	495.57	496.31	50.00	MaxEntropy	50.00	0.38	1447680.00
G07b	1.00	8.00	1073.00	1074466.85	1.00	1074466.85	494.14	494.88	50.00	MaxEntropy	50.00	0.38	1447680.00
G07b	1.00	9.00	1226.00	1043761.06	1.00	1043761.06	492.81	493.53	50.00	MaxEntropy	50.00	0.36	1447680.00
G07b	1.00	10.00	1378.00	1052912.44	1.00	1052912.44	491.47	492.20	50.00	MaxEntropy	50.00	0.36	1447680.00
G07b	1.00	11.00	1530.00	932258.06	1.00	932258.06	490.82	491.46	50.00	MaxEntropy	50.00	0.34	1447680.00
G07b	1.00	12.00	1682.00	937481.35	1.00	937481.35	474.94	475.59	50.00	MaxEntropy	50.00	0.34	1447680.00
G07b	1.00	13.00	1834.00	880465.23	1.00	880465.23	477.88	478.49	50.00	MaxEntropy	50.00	0.33	1447680.00
G07b	1.00	14.00	1986.00	807527.07	1.00	807527.07	484.50	485.06	50.00	MaxEntropy	50.00	0.32	1447680.00
G07b	1.00	15.00	2138.00	764321.72	1.00	764321.72	490.19	490.72	50.00	MaxEntropy	50.00	0.32	1447680.00
G07c	1.00	1.00	0.00	1053584.89	1.00	1053584.89	503.86	504.59	50.00	MaxEntropy	50.00	0.45	1447680.00
G07c	1.00	2.00	154.00	1177066.76	1.00	1177066.76	502.58	503.39	50.00	MaxEntropy	50.00	0.49	1447680.00
G07c	1.00	3.00	307.00	1249753.25	1.00	1249753.25	500.71	501.57	50.00	MaxEntropy	50.00	0.52	1447680.00
G07c	1.00	4.00	461.00	1236274.33	1.00	1236274.33	500.09	500.94	50.00	MaxEntropy	50.00	0.50	1447680.00
G07c	1.00	5.00	614.00	1186602.30	1.00	1186602.30	498.81	499.63	50.00	MaxEntropy	50.00	0.48	1447680.00
G07c	1.00	6.00	767.00	1119268.30	1.00	1119268.30	498.81	499.58	50.00	MaxEntropy	50.00	0.47	1447680.00
G07c	1.00	7.00	920.00	1117597.97	1.00	1117597.97	496.93	497.71	50.00	MaxEntropy	50.00	0.47	1447680.00
G07c	1.00	8.00	1073.00	1132357.36	1.00	1132357.36	495.49	496.27	50.00	MaxEntropy	50.00	0.48	1447680.00
G07c	1.00	9.00	1226.00	1066116.17	1.00	1066116.17	494.43	495.17	50.00	MaxEntropy	50.00	0.46	1447680.00
G07c	1.00	10.00	1378.00	982508.61	1.00	982508.61	493.18	493.86	50.00	MaxEntropy	50.00	0.43	1447680.00
G07c	1.00	11.00	1530.00	892789.15	1.00	892789.15	492.43	493.05	50.00	MaxEntropy	50.00	0.41	1447680.00
G07c	1.00	12.00	1683.00	822069.51	1.00	822069.51	476.74	477.31	50.00	MaxEntropy	50.00	0.37	1447680.00
G07c	1.00	13.00	1834.00	818399.40	1.00	818399.40	479.77	480.34	50.00	MaxEntropy	50.00	0.37	1447680.00
G07c	1.00	14.00	1986.00	834294.97	1.00	834294.97	486.17	486.74	50.00	MaxEntropy	50.00	0.37	1447680.00
G07c	1.00	15.00	2138.00	794152.81	1.00	794152.81	492.30	492.85	50.00	MaxEntropy	50.00	0.36	1447680.00
G07d	1.00	1.00	0.00	1528734.78	1.00	1528734.78	503.95	505.01	50.00	MaxEntropy	50.00	0.44	1447680.00
G07d	1.00	2.00	153.00	1661956.09	1.00	1661956.09	502.72	503.87	50.00	MaxEntropy	50.00	0.48	1447680.00
G07d	1.00	3.00	307.00	1714422.22	1.00	1714422.22	501.15	502.34	50.00	MaxEntropy	50.00	0.49	1447680.00
G07d	1.00	4.00	460.00	1720253.82	1.00	1720253.82	500.35	501.54	50.00	MaxEntropy	50.00	0.50	1447680.00
G07d	1.00	5.00	613.00	1771011.86	1.00	1771011.86	498.76	499.99	50.00	MaxEntropy	50.00	0.51	1447680.00
G07d	1.00	6.00	767.00	1726762.03	1.00	1726762.03	498.74	499.93	50.00	MaxEntropy	50.00	0.50	1447680.00
G07d	1.00	7.00	920.00	1769777.95	1.00	1769777.95	497.14	498.37	50.00	MaxEntropy	50.00	0.50	1447680.00
G07d	1.00	8.00	1073.00	1763505.12	1.00	1763505.12	495.62	496.84	50.00	MaxEntropy	50.00	0.50	1447680.00
G07d	1.00	9.00	1226.00	1791886.52	1.00	1791886.52	494.74	495.98	50.00	MaxEntropy	50.00	0.51	1447680.00
G07d	1.00	10.00	1378.00	1801215.57	1.00	1801215.57	493.66	494.91	50.00	MaxEntropy	50.00	0.49	1447680.00
G07d	1.00	11.00	1530.00	1614249.19	1.00	1614249.19	492.87	493.99	50.00	MaxEntropy	50.00	0.48	1447680.00
G07d	1.00	12.00	1682.00	1554987.65	1.00	1554987.65	476.32	477.40	50.00	MaxEntropy	50.00	0.47	1447680.00
G07d	1.00	13.00	1833.00	1480119.39	1.00	1480119.39	479.78	480.80	50.00	MaxEntropy	50.00	0.46	1447680.00
G07d	1.00	14.00	1986.00	1456996.66	1.00	1456996.66	486.94	487.95	50.00	MaxEntropy	50.00	0.45	1447680.00
G07d	1.00	15.00	2137.00	1447856.28	1.00	1447856.28	493.36	494.36	50.00	MaxEntropy	50.00	0.44	1447680.00
G08a	1.00	1.00	0.00	720397.70	1.00	720397.70	517.83	518.33	50.00	MaxEntropy	50.00	0.51	1447680.00
G08a	1.00	2.00	154.00	801051.81	1.00	801051.81	516.08	516.63	50.00	MaxEntropy	50.00	0.53	1447680.00
G08a	1.00	3.00	307.00	882599.88	1.00	882599.88	513.99	514.60	50.00	MaxEntropy	50.00	0.54	1447680.00
G08a	1.00	4.00	461.00	991425.93	1.00	991425.93	512.79	513.48	50.00	MaxEntropy	50.00	0.59	1447680.00
G08a	1.00	5.00	614.00	1138638.68	1.00	1138638.68	511.01	511.80	50.00	MaxEntropy	50.00	0.65	1447680.00
G08a	1.00	6.00	767.00	1328077.76	1.00	1328077.76	510.90	511.82	50.00	MaxEntropy	50.00	0.71	1447680.00
G08a	1.00	7.00	920.00	1542865.02	1.00	1542865.02	508.69	509.75	50.00	MaxEntropy	50.00	0.77	1447680.00
G08a	1.00	8.00	1073.00	1836757.87	1.00	1836757.87	506.95	508.22	50.00	MaxEntropy	50.00	0.84	1447680.00
G08a	1.00	9.00	1226.00	2247359.12	1.00	2247359.12	505.52	507.07	50.00	MaxEntropy	50.00	0.98	1447680.00
G08a	1.00	10.00	1378.00	2693383.61	1.00	2693383.61	504.23	506.09	50.00	MaxEntropy	50.00	1.11	1447680.00
G08a	1.00	11.00	1530.00	3214764.20	1.00	3214764.20	502.99	505.21	50.00	MaxEntropy	50.00	1.26	1447680.00
G08a	1.00	12.00	1682.00	3630281.40	1.00	3630281.40	486.66	489.17	50.00	MaxEntropy	50.00	1.41	1447680.00
G08a	1.00	13.00	1834.00	4061443.83	1.00	4061443.83	490.74	493.54	50.00	MaxEntropy	50.00	1.48	1447680.00
G08a	1.00	14.00	1986.00	4690757.36	1.00	4690757.36	498.66	501.90	50.00	MaxEntropy	50.00	1.59	1447680.00
G08a	1.00	15.00	2138.00	5082109.65	1.00	5082109.65	502.02	505.54	50.00	MaxEntropy	50.00	1.70	1447680.00
G08b	1.00	1.00	0.00	834990.32	1.00	834990.32	514.70	515.28	50.00	MaxEntropy	50.00	0.56	1447680.00
G08b	1.00	2.00	154.00	955819.20	1.00	955819.20	512.78	513.44	50.00	MaxEntropy	50.00	0.60	1447680.00
G08b	1.00	3.00	308.00	1090283.89	1.00	1090283.89	511.19	511.95	50.00	MaxEntropy	50.00	0.63	1447680.00
G08b	1.00	4.00	461.00	1198974.90	1.00	1198974.90	509.81	510.64	50.00	MaxEntropy	50.00	0.69	1447680.00
G08b	1.00	5.00	614.00	1376193.46	1.00	1376193.46	508.17	509.12	50.00	MaxEntropy	50.00	0.78	1447680.00
G08b	1.00	6.00	768.00	1646938.80	1.00	1646938.80	508.48	509.62	50.00	MaxEntropy	50.00	0.90	1447680.00
G08b	1.00	7.00	921.00	2013867.99	1.00	2013867.99	506.61	508.00	50.00	MaxEntropy	50.00	1.03	1447680.00
G08b	1.00	8.00	1074.00	2422513.05	1.00	2422513.05	504.83	506.50	50.00	MaxEntropy	50.00	1.14	1447680.00
G08b	1.00	9.00	1226.00	2937552.78	1.00	2937552.78	503.38	505.41	50.00	MaxEntropy	50.00	1.24	1447680.00
G08b	1.00	10.00	1378.00	3379213.98	1.00	3379213.98	502.53	504.87	50.00	MaxEntropy	50.00	1.36	1447680.00
G08b	1.00	11.00	1530.00	3937970.32	1.00	3937970.32	501.55	504.27	50.00	MaxEntropy	50.00	1.44	1447680.00
G08b	1.00	12.00	1683.00	4363818.58	1.00	4363818.58	485.30	488.31	50.00	MaxEntropy	50.00	1.59	1447680.00
G08b	1.00	13.00	1834.00	4932410.68	1.00	4932410.68	488.87	492.28	50.00	MaxEntropy	50.00	1.69	1447680.00
G08b	1.00	14.00	1986.00	5476160.56	1.00	5476160.56	495.44	499.22	50.00	MaxEntropy	50.00	1.78	1447680.00
G08b	1.00	15.00	2138.00	5940285.98	1.00	5940285.98	500.65	504.75	50.00	MaxEntropy	50.00	1.89	1447680.00
G08c	1.00	1.00	0.00	418478.07	1.00	418478.07	518.81	519.10	50.00	MaxEntropy	50.00	0.39	1447680.00
G08c	1.00	2.00	153.00	473397.95	1.00	473397.95	517.27	517.59	50.00	MaxEntropy	50.00	0.42	1447680.00
G08c	1.00	3.00	307.00	546362.92	1.00	546362.92	515.21	515.58	50.00	MaxEntropy	50.00	0.45	1447680.00
G08c	1.00	4.00	460.00	633113.45	1.00	633113.45	514.16	514.59	50.00	MaxEntropy	50.00	0.50	1447680.00
G08c	1.00	5.00	614.00	794472.05	1.00	794472.05	512.33	512.88	50.00	MaxEntropy	50.00	0.55	1447680.00
G08c	1.00	6.00	767.00	1006437.58	1.00	1006437.58	512.61	513.31	50.00	MaxEntropy	50.00	0.65	1447680.00
G08c	1.00	7.00	920.00	1284416.94	1.00	1284416.94	510.27	511.16	50.00	MaxEntropy	50.00	0.73	1447680.00
G08c	1.00	8.00	1073.00	1622779.20	1.00	1622779.20	508.38	509.50	50.00	MaxEntropy	50.00	0.82	1447680.00
G08c	1.00	9.00	1226.00	2073607.35	1.00	2073607.35	507.25	508.68	50.00	MaxEntropy	50.00	0.93	1447680.00
G08c	1.00	10.00	1378.00	2506988.77	1.00	2506988.77	506.01	507.75	50.00	MaxEntropy	50.00	1.05	1447680.00
G08c	1.00	11.00	1530.00	3019053.99	1.00	3019053.99	504.94	507.03	50.00	MaxEntropy	50.00	1.22	1447680.00
G08c	1.00	12.00	1682.00	3555913.19	1.00	3555913.19	488.59	491.05	50.00	MaxEntropy	50.00	1.42	1447680.00
G08c	1.00	13.00	1834.00	4090034.16	1.00	4090034.16	491.71	494.53	50.00	MaxEntropy	50.00	1.57	1447680.00
G08c	1.00	14.00	1986.00	4759435.44	1.00	4759435.44	495.36	498.65	50.00	MaxEntropy	50.00	1.68	1447680.00
G08c	1.00	15.00	2137.00	5364443.60	1.00	5364443.60	505.48	509.18	50.00	MaxEntropy	50.00	1.82	1447680.00
G08d	1.00	1.00	0.00	323398.89	1.00	323398.89	518.43	518.65	50.00	MaxEntropy	50.00	0.24	1447680.00
G08d	1.00	2.00	154.00	344290.01	1.00	344290.01	517.01	517.25	50.00	MaxEntropy	50.00	0.25	1447680.00
G08d	1.00	3.00	307.00	357402.83	1.00	357402.83	515.73	515.97	50.00	MaxEntropy	50.00	0.27	1447680.00
G08d	1.00	4.00	461.00	402387.22	1.00	402387.22	514.41	514.68	50.00	MaxEntropy	50.00	0.28	1447680.00
G08d	1.00	5.00	614.00	450118.11	1.00	450118.11	512.79	513.10	50.00	MaxEntropy	50.00	0.30	1447680.00
G08d	1.00	6.00	767.00	523971.03	1.00	523971.03	512.94	513.30	50.00	MaxEntropy	50.00	0.36	1447680.00
G08d	1.00	7.00	920.00	615390.76	1.00	615390.76	511.18	511.61	50.00	MaxEntropy	50.00	0.39	1447680.00
G08d	1.00	8.00	1073.00	704428.10	1.00	704428.10	509.52	510.01	50.00	MaxEntropy	50.00	0.44	1447680.00
G08d	1.00	9.00	1226.00	833508.56	1.00	833508.56	508.02	508.59	50.00	MaxEntropy	50.00	0.47	1447680.00
G08d	1.00	10.00	1378.00	989919.04	1.00	989919.04	507.17	507.85	50.00	MaxEntropy	50.00	0.51	1447680.00
G08d	1.00	11.00	1530.00	1164451.95	1.00	1164451.95	506.31	507.11	50.00	MaxEntropy	50.00	0.56	1447680.00
G08d	1.00	12.00	1683.00	1340467.79	1.00	1340467.79	490.04	490.96	50.00	MaxEntropy	50.00	0.62	1447680.00
G08d	1.00	13.00	1834.00	1524106.05	1.00	1524106.05	494.66	495.72	50.00	MaxEntropy	50.00	0.64	1447680.00
G08d	1.00	14.00	1986.00	1745401.54	1.00	1745401.54	498.59	499.80	50.00	MaxEntropy	50.00	0.68	1447680.00
G08d	1.00	15.00	2138.00	1872060.50	1.00	1872060.50	506.95	508.25	50.00	MaxEntropy	50.00	0.73	1447680.00
G09a	1.00	1.00	0.00	1028200.11	1.00	1028200.11	503.35	504.06	50.00	MaxEntropy	50.00	0.49	1447680.00
G09a	1.00	2.00	153.00	1405907.54	1.00	1405907.54	501.76	502.73	50.00	MaxEntropy	50.00	0.56	1447680.00
G09a	1.00	3.00	307.00	1856007.29	1.00	1856007.29	500.27	501.55	50.00	MaxEntropy	50.00	0.66	1447680.00
G09a	1.00	4.00	460.00	2372237.44	1.00	2372237.44	499.36	501.00	50.00	MaxEntropy	50.00	0.74	1447680.00
G09a	1.00	5.00	614.00	3041567.63	1.00	3041567.63	498.08	500.18	50.00	MaxEntropy	50.00	0.87	1447680.00
G09a	1.00	6.00	767.00	3778623.53	1.00	3778623.53	498.32	500.93	50.00	MaxEntropy	50.00	0.97	1447680.00
G09a	1.00	7.00	920.00	4757061.64	1.00	4757061.64	496.65	499.94	50.00	MaxEntropy	50.00	1.11	1447680.00
G09a	1.00	8.00	1073.00	5948225.61	1.00	5948225.61	495.29	499.40	50.00	MaxEntropy	50.00	1.25	1447680.00
G09a	1.00	9.00	1225.00	7010187.94	1.00	7010187.94	493.95	498.79	50.00	MaxEntropy	50.00	1.37	1447680.00
G09a	1.00	10.00	1378.00	8179044.36	1.00	8179044.36	493.14	498.79	50.00	MaxEntropy	50.00	1.52	1447680.00
G09a	1.00	11.00	1530.00	9191645.71	1.00	9191645.71	492.22	498.57	50.00	MaxEntropy	50.00	1.60	1447680.00
G09a	1.00	12.00	1682.00	10223246.10	1.00	10223246.10	476.99	484.05	50.00	MaxEntropy	50.00	1.70	1447680.00
G09a	1.00	13.00	1833.00	11231878.80	1.00	11231878.80	482.08	489.84	50.00	MaxEntropy	50.00	1.80	1447680.00
G09a	1.00	14.00	1985.00	11811666.84	1.00	11811666.84	487.78	495.94	50.00	MaxEntropy	50.00	1.86	1447680.00
G09a	1.00	15.00	2137.00	12149849.86	1.00	12149849.86	492.38	500.77	50.00	MaxEntropy	50.00	1.87	1447680.00
G09b	1.00	1.00	0.00	819055.66	1.00	819055.66	504.54	505.10	50.00	MaxEntropy	50.00	0.36	1447680.00
G09b	1.00	2.00	154.00	1082786.07	1.00	1082786.07	503.74	504.49	50.00	MaxEntropy	50.00	0.41	1447680.00
G09b	1.00	3.00	307.00	1351250.76	1.00	1351250.76	502.44	503.38	50.00	MaxEntropy	50.00	0.48	1447680.00
G09b	1.00	4.00	461.00	1776235.39	1.00	1776235.39	501.15	502.38	50.00	MaxEntropy	50.00	0.54	1447680.00
G09b	1.00	5.00	614.00	2223419.42	1.00	2223419.42	500.03	501.56	50.00	MaxEntropy	50.00	0.62	1447680.00
G09b	1.00	6.00	767.00	2772002.65	1.00	2772002.65	499.99	501.90	50.00	MaxEntropy	50.00	0.73	1447680.00
G09b	1.00	7.00	920.00	3439335.41	1.00	3439335.41	498.52	500.89	50.00	MaxEntropy	50.00	0.80	1447680.00
G09b	1.00	8.00	1073.00	4181620.37	1.00	4181620.37	496.93	499.82	50.00	MaxEntropy	50.00	0.88	1447680.00
G09b	1.00	9.00	1226.00	5119753.21	1.00	5119753.21	495.48	499.02	50.00	MaxEntropy	50.00	0.95	1447680.00
G09b	1.00	10.00	1378.00	5841345.00	1.00	5841345.00	494.60	498.63	50.00	MaxEntropy	50.00	1.07	1447680.00
G09b	1.00	11.00	1530.00	6576691.04	1.00	6576691.04	493.91	498.45	50.00	MaxEntropy	50.00	1.12	1447680.00
G09b	1.00	12.00	1682.00	7123793.23	1.00	7123793.23	478.68	483.60	50.00	MaxEntropy	50.00	1.24	1447680.00
G09b	1.00	13.00	1834.00	7733510.31	1.00	7733510.31	483.12	488.47	50.00	MaxEntropy	50.00	1.29	1447680.00
G09b	1.00	14.00	1986.00	8320757.32	1.00	8320757.32	489.27	495.02	50.00	MaxEntropy	50.00	1.35	1447680.00
G09b	1.00	15.00	2138.00	8453571.61	1.00	8453571.61	493.99	499.83	50.00	MaxEntropy	50.00	1.36	1447680.00
G09c	1.00	1.00	0.00	892005.67	1.00	892005.67	504.53	505.15	50.00	MaxEntropy	50.00	0.35	1447680.00
G09c	1.00	2.00	154.00	1163641.82	1.00	1163641.82	503.42	504.22	50.00	MaxEntropy	50.00	0.40	1447680.00
G09c	1.00	3.00	308.00	1496603.69	1.00	1496603.69	502.25	503.28	50.00	MaxEntropy	50.00	0.46	1447680.00
G09c	1.00	4.00	461.00	1886087.19	1.00	1886087.19	501.08	502.38	50.00	MaxEntropy	50.00	0.53	1447680.00
G09c	1.00	5.00	614.00	2483721.19	1.00	2483721.19	499.99	501.71	50.00	MaxEntropy	50.00	0.63	1447680.00
G09c	1.00	6.00	768.00	3111802.43	1.00	3111802.43	500.27	502.42	50.00	MaxEntropy	50.00	0.71	1447680.00
G09c	1.00	7.00	921.00	3842221.34	1.00	3842221.34	498.44	501.09	50.00	MaxEntropy	50.00	0.82	1447680.00
G09c	1.00	8.00	1074.00	4694594.48	1.00	4694594.48	497.22	500.46	50.00	MaxEntropy	50.00	0.90	1447680.00
G09c	1.00	9.00	1226.00	5660463.44	1.00	5660463.44	495.81	499.72	50.00	MaxEntropy	50.00	0.96	1447680.00
G09c	1.00	10.00	1378.00	6515159.70	1.00	6515159.70	495.13	499.63	50.00	MaxEntropy	50.00	1.05	1447680.00
G09c	1.00	11.00	1530.00	7265694.24	1.00	7265694.24	494.60	499.62	50.00	MaxEntropy	50.00	1.11	1447680.00
G09c	1.00	12.00	1683.00	8195826.83	1.00	8195826.83	478.96	484.62	50.00	MaxEntropy	50.00	1.18	1447680.00
G09c	1.00	13.00	1834.00	8909435.63	1.00	8909435.63	483.70	489.85	50.00	MaxEntropy	50.00	1.23	1447680.00
G09c	1.00	14.00	1986.00	9498080.04	1.00	9498080.04	489.39	495.95	50.00	MaxEntropy	50.00	1.28	1447680.00
G09c	1.00	15.00	2138.00	10037113.70	1.00	10037113.70	495.46	502.40	50.00	MaxEntropy	50.00	1.31	1447680.00
G09d	1.00	1.00	0.00	912276.33	1.00	912276.33	508.12	508.75	50.00	MaxEntropy	50.00	0.48	1447680.00
G09d	1.00	2.00	153.00	1209646.20	1.00	1209646.20	506.94	507.77	50.00	MaxEntropy	50.00	0.52	1447680.00
G09d	1.00	3.00	307.00	1536621.99	1.00	1536621.99	505.96	507.02	50.00	MaxEntropy	50.00	0.60	1447680.00
G09d	1.00	4.00	460.00	1889134.84	1.00	1889134.84	505.15	506.45	50.00	MaxEntropy	50.00	0.68	1447680.00
G09d	1.00	5.00	614.00	2282310.03	1.00	2282310.03	503.57	505.15	50.00	MaxEntropy	50.00	0.79	1447680.00
G09d	1.00	6.00	767.00	2930974.88	1.00	2930974.88	503.86	505.88	50.00	MaxEntropy	50.00	0.89	1447680.00
G09d	1.00	7.00	920.00	3604987.26	1.00	3604987.26	502.37	504.86	50.00	MaxEntropy	50.00	0.98	1447680.00
G09d	1.00	8.00	1073.00	4407933.25	1.00	4407933.25	500.97	504.02	50.00	MaxEntropy	50.00	1.11	1447680.00
G09d	1.00	9.00	1226.00	5353645.76	1.00	5353645.76	499.55	503.24	50.00	MaxEntropy	50.00	1.22	1447680.00
G09d	1.00	10.00	1378.00	6283224.43	1.00	6283224.43	499.10	503.45	50.00	MaxEntropy	50.00	1.34	1447680.00
G09d	1.00	11.00	1530.00	7101513.30	1.00	7101513.30	498.36	503.26	50.00	MaxEntropy	50.00	1.43	1447680.00
G09d	1.00	12.00	1682.00	7807550.80	1.00	7807550.80	482.00	487.39	50.00	MaxEntropy	50.00	1.50	1447680.00
G09d	1.00	13.00	1834.00	8738334.52	1.00	8738334.52	486.43	492.47	50.00	MaxEntropy	50.00	1.56	1447680.00
G09d	1.00	14.00	1986.00	9241568.71	1.00	9241568.71	492.68	499.07	50.00	MaxEntropy	50.00	1.60	1447680.00
G09d	1.00	15.00	2137.00	9880627.55	1.00	9880627.55	499.42	506.25	50.00	MaxEntropy	50.00	1.68	1447680.00
G10a	1.00	1.00	0.00	905182.71	1.00	905182.71	551.00	551.63	50.00	MaxEntropy	50.00	0.64	1447680.00
G10a	1.00	2.00	154.00	985071.15	1.00	985071.15	548.87	549.55	50.00	MaxEntropy	50.00	0.67	1447680.00
G10a	1.00	3.00	308.00	1142759.87	1.00	1142759.87	547.56	548.35	50.00	MaxEntropy	50.00	0.73	1447680.00
G10a	1.00	4.00	461.00	1303836.42	1.00	1303836.42	546.08	546.98	50.00	MaxEntropy	50.00	0.79	1447680.00
G10a	1.00	5.00	614.00	1515043.90	1.00	1515043.90	544.70	545.74	50.00	MaxEntropy	50.00	0.85	1447680.00
G10a	1.00	6.00	768.00	1782238.74	1.00	1782238.74	544.39	545.62	50.00	MaxEntropy	50.00	0.97	1447680.00
G10a	1.00	7.00	921.00	2104509.12	1.00	2104509.12	542.61	544.06	50.00	MaxEntropy	50.00	1.04	1447680.00
G10a	1.00	8.00	1073.00	2487529.08	1.00	2487529.08	540.44	542.16	50.00	MaxEntropy	50.00	1.25	1447680.00
G10a	1.00	9.00	1226.00	2814642.00	1.00	2814642.00	539.90	541.84	50.00	MaxEntropy	50.00	1.36	1447680.00
G10a	1.00	10.00	1378.00	3179610.42	1.00	3179610.42	540.41	542.61	50.00	MaxEntropy	50.00	1.44	1447680.00
G10a	1.00	11.00	1530.00	3642022.32	1.00	3642022.32	533.53	536.05	50.00	MaxEntropy	50.00	1.53	1447680.00
G10a	1.00	12.00	1683.00	3922341.71	1.00	3922341.71	524.09	526.80	50.00	MaxEntropy	50.00	1.61	1447680.00
G10a	1.00	13.00	1834.00	4232390.15	1.00	4232390.15	528.37	531.30	50.00	MaxEntropy	50.00	1.72	1447680.00
G10a	1.00	14.00	1986.00	4698224.63	1.00	4698224.63	533.59	536.84	50.00	MaxEntropy	50.00	1.76	1447680.00
G10a	1.00	15.00	2138.00	5101083.07	1.00	5101083.07	538.37	541.89	50.00	MaxEntropy	50.00	1.85	1447680.00
G10b	1.00	1.00	0.00	742437.44	1.00	742437.44	515.72	516.23	50.00	MaxEntropy	50.00	0.48	1447680.00
G10b	1.00	2.00	153.00	826269.03	1.00	826269.03	514.27	514.84	50.00	MaxEntropy	50.00	0.51	1447680.00
G10b	1.00	3.00	307.00	951400.81	1.00	951400.81	512.81	513.47	50.00	MaxEntropy	50.00	0.57	1447680.00
G10b	1.00	4.00	460.00	1100944.96	1.00	1100944.96	512.03	512.79	50.00	MaxEntropy	50.00	0.62	1447680.00
G10b	1.00	5.00	614.00	1254920.47	1.00	1254920.47	510.46	511.33	50.00	MaxEntropy	50.00	0.69	1447680.00
G10b	1.00	6.00	767.00	1484761.09	1.00	1484761.09	510.47	511.50	50.00	MaxEntropy	50.00	0.78	1447680.00
G10b	1.00	7.00	920.00	1685880.18	1.00	1685880.18	509.21	510.38	50.00	MaxEntropy	50.00	0.85	1447680.00
G10b	1.00	8.00	1073.00	1995257.48	1.00	1995257.48	507.33	508.71	50.00	MaxEntropy	50.00	0.96	1447680.00
G10b	1.00	9.00	1226.00	2293425.69	1.00	2293425.69	506.97	508.55	50.00	MaxEntropy	50.00	1.03	1447680.00
G10b	1.00	10.00	1378.00	2574223.32	1.00	2574223.32	507.26	509.04	50.00	MaxEntropy	50.00	1.10	1447680.00
G10b	1.00	11.00	1530.00	2956972.90	1.00	2956972.90	501.15	503.20	50.00	MaxEntropy	50.00	1.17	1447680.00
G10b	1.00	12.00	1682.00	3331445.78	1.00	3331445.78	491.67	493.97	50.00	MaxEntropy	50.00	1.24	1447680.00
G10b	1.00	13.00	1833.00	3671117.17	1.00	3671117.17	495.54	498.08	50.00	MaxEntropy	50.00	1.31	1447680.00
G10b	1.00	14.00	1985.00	4005944.55	1.00	4005944.55	500.51	503.28	50.00	MaxEntropy	50.00	1.39	1447680.00
G10b	1.00	15.00	2137.00	4451882.76	1.00	4451882.76	506.57	509.65	50.00	MaxEntropy	50.00	1.51	1447680.00
G10c	1.00	1.00	0.00	729054.96	1.00	729054.96	535.22	535.72	50.00	MaxEntropy	50.00	0.37	1447680.00
G10c	1.00	2.00	154.00	819068.82	1.00	819068.82	533.30	533.86	50.00	MaxEntropy	50.00	0.40	1447680.00
G10c	1.00	3.00	307.00	858709.89	1.00	858709.89	531.97	532.57	50.00	MaxEntropy	50.00	0.41	1447680.00
G10c	1.00	4.00	461.00	954604.87	1.00	954604.87	530.72	531.38	50.00	MaxEntropy	50.00	0.44	1447680.00
G10c	1.00	5.00	614.00	977616.63	1.00	977616.63	529.16	529.83	50.00	MaxEntropy	50.00	0.46	1447680.00
G10c	1.00	6.00	767.00	1091288.58	1.00	1091288.58	529.21	529.96	50.00	MaxEntropy	50.00	0.50	1447680.00
