position	wl	slice	min.elapsed	expTcorr_bs_intden	exptime.sec	bs.intden	mean_bg_intden	mean_intden	rb_radius	threshold	area_threshold	cellarea_percent	total_area
H01d	1.00	13.00	1783.00	690668.09	0.50	345334.04	478.02	478.26	50.00	MaxEntropy	50.00	0.91	1447680.00
H01d	1.00	14.00	1931.00	614594.92	0.50	307297.46	478.17	478.38	50.00	MaxEntropy	50.00	0.85	1447680.00
H01d	1.00	15.00	2080.00	547800.08	0.50	273900.04	478.21	478.40	50.00	MaxEntropy	50.00	0.79	1447680.00
H01d	1.00	16.00	2228.00	530658.23	0.50	265329.12	477.75	477.93	50.00	MaxEntropy	50.00	0.72	1447680.00
H02a	1.00	1.00	0.00	3612535.42	0.50	1806267.71	469.82	471.07	50.00	MaxEntropy	50.00	1.26	1447680.00
H02a	1.00	2.00	148.00	3797854.34	0.50	1898927.17	468.88	470.20	50.00	MaxEntropy	50.00	1.30	1447680.00
H02a	1.00	3.00	296.00	3941726.57	0.50	1970863.28	467.56	468.92	50.00	MaxEntropy	50.00	1.32	1447680.00
H02a	1.00	4.00	444.00	4093234.00	0.50	2046617.00	467.06	468.47	50.00	MaxEntropy	50.00	1.34	1447680.00
H02a	1.00	5.00	593.00	4166963.21	0.50	2083481.61	466.52	467.96	50.00	MaxEntropy	50.00	1.32	1447680.00
H02a	1.00	6.00	742.00	4155126.72	0.50	2077563.36	465.42	466.85	50.00	MaxEntropy	50.00	1.30	1447680.00
H02a	1.00	7.00	890.00	4213022.81	0.50	2106511.41	467.94	469.40	50.00	MaxEntropy	50.00	1.29	1447680.00
H02a	1.00	8.00	1038.00	4168727.30	0.50	2084363.65	467.44	468.88	50.00	MaxEntropy	50.00	1.27	1447680.00
H02a	1.00	9.00	1187.00	4019700.65	0.50	2009850.33	465.72	467.10	50.00	MaxEntropy	50.00	1.24	1447680.00
H02a	1.00	10.00	1336.00	3724304.22	0.50	1862152.11	465.76	467.05	50.00	MaxEntropy	50.00	1.18	1447680.00
H02a	1.00	11.00	1484.00	3373213.71	0.50	1686606.86	465.21	466.37	50.00	MaxEntropy	50.00	1.11	1447680.00
H02a	1.00	12.00	1633.00	2819765.65	0.50	1409882.83	465.12	466.09	50.00	MaxEntropy	50.00	1.00	1447680.00
H02a	1.00	13.00	1782.00	2387178.40	0.50	1193589.20	465.46	466.28	50.00	MaxEntropy	50.00	0.91	1447680.00
H02a	1.00	14.00	1931.00	2241123.70	0.50	1120561.85	465.63	466.41	50.00	MaxEntropy	50.00	0.87	1447680.00
H02a	1.00	15.00	2079.00	2165368.85	0.50	1082684.43	465.35	466.10	50.00	MaxEntropy	50.00	0.84	1447680.00
H02a	1.00	16.00	2228.00	2008677.37	0.50	1004338.69	464.78	465.47	50.00	MaxEntropy	50.00	0.80	1447680.00
H02b	1.00	1.00	0.00	2486037.68	0.50	1243018.84	469.56	470.42	50.00	MaxEntropy	50.00	0.84	1447680.00
H02b	1.00	2.00	148.00	2578679.09	0.50	1289339.54	467.56	468.45	50.00	MaxEntropy	50.00	0.86	1447680.00
H02b	1.00	3.00	297.00	2695924.34	0.50	1347962.17	467.17	468.10	50.00	MaxEntropy	50.00	0.87	1447680.00
H02b	1.00	4.00	445.00	2767557.58	0.50	1383778.79	466.50	467.46	50.00	MaxEntropy	50.00	0.88	1447680.00
H02b	1.00	5.00	593.00	2866645.62	0.50	1433322.81	466.36	467.35	50.00	MaxEntropy	50.00	0.90	1447680.00
H02b	1.00	6.00	742.00	2921075.34	0.50	1460537.67	464.93	465.94	50.00	MaxEntropy	50.00	0.91	1447680.00
H02b	1.00	7.00	890.00	2952840.07	0.50	1476420.03	467.48	468.50	50.00	MaxEntropy	50.00	0.91	1447680.00
H02b	1.00	8.00	1038.00	2902452.33	0.50	1451226.16	466.73	467.73	50.00	MaxEntropy	50.00	0.89	1447680.00
H02b	1.00	9.00	1188.00	2761363.05	0.50	1380681.53	465.86	466.81	50.00	MaxEntropy	50.00	0.87	1447680.00
H02b	1.00	10.00	1336.00	2580269.99	0.50	1290135.00	465.34	466.24	50.00	MaxEntropy	50.00	0.82	1447680.00
H02b	1.00	11.00	1485.00	2418109.82	0.50	1209054.91	464.90	465.73	50.00	MaxEntropy	50.00	0.81	1447680.00
H02b	1.00	12.00	1633.00	2276319.01	0.50	1138159.51	464.13	464.92	50.00	MaxEntropy	50.00	0.77	1447680.00
H02b	1.00	13.00	1782.00	1914344.87	0.50	957172.44	464.87	465.53	50.00	MaxEntropy	50.00	0.69	1447680.00
H02b	1.00	14.00	1931.00	1715802.45	0.50	857901.22	465.02	465.61	50.00	MaxEntropy	50.00	0.64	1447680.00
H02b	1.00	15.00	2080.00	1548307.15	0.50	774153.57	464.64	465.17	50.00	MaxEntropy	50.00	0.60	1447680.00
H02b	1.00	16.00	2228.00	1466800.87	0.50	733400.44	464.24	464.75	50.00	MaxEntropy	50.00	0.57	1447680.00
H02c	1.00	1.00	0.00	2800772.12	0.50	1400386.06	471.79	472.76	50.00	MaxEntropy	50.00	1.00	1447680.00
H02c	1.00	2.00	148.00	2919911.23	0.50	1459955.61	470.58	471.59	50.00	MaxEntropy	50.00	1.02	1447680.00
H02c	1.00	3.00	297.00	3036432.42	0.50	1518216.21	469.43	470.48	50.00	MaxEntropy	50.00	1.04	1447680.00
H02c	1.00	4.00	445.00	3138559.10	0.50	1569279.55	468.54	469.62	50.00	MaxEntropy	50.00	1.05	1447680.00
H02c	1.00	5.00	594.00	3077935.44	0.50	1538967.72	468.47	469.53	50.00	MaxEntropy	50.00	1.03	1447680.00
H02c	1.00	6.00	742.00	3106250.17	0.50	1553125.09	467.61	468.68	50.00	MaxEntropy	50.00	1.03	1447680.00
H02c	1.00	7.00	891.00	3114346.09	0.50	1557173.05	469.35	470.43	50.00	MaxEntropy	50.00	1.03	1447680.00
H02c	1.00	8.00	1039.00	3092802.02	0.50	1546401.01	469.31	470.38	50.00	MaxEntropy	50.00	1.02	1447680.00
H02c	1.00	9.00	1188.00	3012297.41	0.50	1506148.71	468.03	469.07	50.00	MaxEntropy	50.00	1.02	1447680.00
H02c	1.00	10.00	1337.00	2716283.46	0.50	1358141.73	467.53	468.46	50.00	MaxEntropy	50.00	0.97	1447680.00
H02c	1.00	11.00	1485.00	2358735.27	0.50	1179367.63	467.04	467.86	50.00	MaxEntropy	50.00	0.90	1447680.00
H02c	1.00	12.00	1634.00	2153944.14	0.50	1076972.07	466.72	467.46	50.00	MaxEntropy	50.00	0.83	1447680.00
H02c	1.00	13.00	1783.00	1941799.21	0.50	970899.61	466.75	467.42	50.00	MaxEntropy	50.00	0.78	1447680.00
H02c	1.00	14.00	1931.00	1886353.79	0.50	943176.89	467.27	467.93	50.00	MaxEntropy	50.00	0.75	1447680.00
H02c	1.00	15.00	2080.00	1697250.81	0.50	848625.40	467.00	467.58	50.00	MaxEntropy	50.00	0.72	1447680.00
H02c	1.00	16.00	2228.00	1630800.99	0.50	815400.50	466.15	466.71	50.00	MaxEntropy	50.00	0.70	1447680.00
H02d	1.00	1.00	0.00	2331638.77	0.50	1165819.38	470.97	471.78	50.00	MaxEntropy	50.00	0.90	1447680.00
H02d	1.00	2.00	148.00	2457941.90	0.50	1228970.95	469.57	470.42	50.00	MaxEntropy	50.00	0.92	1447680.00
H02d	1.00	3.00	296.00	2544080.58	0.50	1272040.29	469.41	470.29	50.00	MaxEntropy	50.00	0.94	1447680.00
H02d	1.00	4.00	445.00	2640683.43	0.50	1320341.72	468.35	469.26	50.00	MaxEntropy	50.00	0.95	1447680.00
H02d	1.00	5.00	593.00	2681023.62	0.50	1340511.81	468.22	469.14	50.00	MaxEntropy	50.00	0.95	1447680.00
H02d	1.00	6.00	742.00	2574248.16	0.50	1287124.08	466.85	467.74	50.00	MaxEntropy	50.00	0.93	1447680.00
H02d	1.00	7.00	890.00	2610362.33	0.50	1305181.16	469.22	470.12	50.00	MaxEntropy	50.00	0.92	1447680.00
H02d	1.00	8.00	1038.00	2619798.11	0.50	1309899.06	469.01	469.91	50.00	MaxEntropy	50.00	0.91	1447680.00
H02d	1.00	9.00	1187.00	2539650.43	0.50	1269825.21	467.47	468.34	50.00	MaxEntropy	50.00	0.90	1447680.00
H02d	1.00	10.00	1336.00	2312862.53	0.50	1156431.27	467.22	468.02	50.00	MaxEntropy	50.00	0.84	1447680.00
H02d	1.00	11.00	1484.00	1866002.69	0.50	933001.35	466.78	467.43	50.00	MaxEntropy	50.00	0.77	1447680.00
H02d	1.00	12.00	1633.00	1673241.85	0.50	836620.93	466.25	466.82	50.00	MaxEntropy	50.00	0.72	1447680.00
H02d	1.00	13.00	1782.00	1491286.86	0.50	745643.43	466.69	467.20	50.00	MaxEntropy	50.00	0.65	1447680.00
H02d	1.00	14.00	1931.00	1353874.12	0.50	676937.06	466.89	467.36	50.00	MaxEntropy	50.00	0.61	1447680.00
H02d	1.00	15.00	2079.00	1315177.39	0.50	657588.70	466.15	466.61	50.00	MaxEntropy	50.00	0.61	1447680.00
H02d	1.00	16.00	2228.00	1305875.32	0.50	652937.66	465.59	466.04	50.00	MaxEntropy	50.00	0.60	1447680.00
H03a	1.00	1.00	0.00	3695650.19	0.50	1847825.09	469.00	470.28	50.00	MaxEntropy	50.00	1.07	1447680.00
H03a	1.00	2.00	148.00	4014621.14	0.50	2007310.57	468.24	469.63	50.00	MaxEntropy	50.00	1.11	1447680.00
H03a	1.00	3.00	297.00	4227415.18	0.50	2113707.59	466.96	468.42	50.00	MaxEntropy	50.00	1.13	1447680.00
H03a	1.00	4.00	445.00	4319003.22	0.50	2159501.61	466.72	468.21	50.00	MaxEntropy	50.00	1.15	1447680.00
H03a	1.00	5.00	593.00	4276286.37	0.50	2138143.18	465.84	467.31	50.00	MaxEntropy	50.00	1.15	1447680.00
H03a	1.00	6.00	742.00	4143318.09	0.50	2071659.05	465.32	466.75	50.00	MaxEntropy	50.00	1.12	1447680.00
H03a	1.00	7.00	890.00	4088116.26	0.50	2044058.13	467.81	469.22	50.00	MaxEntropy	50.00	1.10	1447680.00
H03a	1.00	8.00	1038.00	3860986.87	0.50	1930493.43	466.93	468.26	50.00	MaxEntropy	50.00	1.05	1447680.00
H03a	1.00	9.00	1188.00	3556570.03	0.50	1778285.01	466.39	467.62	50.00	MaxEntropy	50.00	0.93	1447680.00
H03a	1.00	10.00	1336.00	3354161.01	0.50	1677080.50	466.06	467.22	50.00	MaxEntropy	50.00	0.90	1447680.00
H03a	1.00	11.00	1485.00	3058461.76	0.50	1529230.88	465.23	466.29	50.00	MaxEntropy	50.00	0.83	1447680.00
H03a	1.00	12.00	1633.00	2948729.96	0.50	1474364.98	465.02	466.03	50.00	MaxEntropy	50.00	0.80	1447680.00
H03a	1.00	13.00	1782.00	2635247.84	0.50	1317623.92	465.29	466.20	50.00	MaxEntropy	50.00	0.74	1447680.00
H03a	1.00	14.00	1931.00	2360517.77	0.50	1180258.88	465.21	466.03	50.00	MaxEntropy	50.00	0.71	1447680.00
H03a	1.00	15.00	2080.00	2043899.44	0.50	1021949.72	464.80	465.50	50.00	MaxEntropy	50.00	0.67	1447680.00
H03a	1.00	16.00	2228.00	1953060.36	0.50	976530.18	464.58	465.26	50.00	MaxEntropy	50.00	0.65	1447680.00
H03b	1.00	1.00	0.00	3194265.96	0.50	1597132.98	470.17	471.27	50.00	MaxEntropy	50.00	1.16	1447680.00
H03b	1.00	2.00	149.00	3579667.25	0.50	1789833.63	469.68	470.92	50.00	MaxEntropy	50.00	1.20	1447680.00
H03b	1.00	3.00	297.00	3765067.72	0.50	1882533.86	469.00	470.30	50.00	MaxEntropy	50.00	1.23	1447680.00
H03b	1.00	4.00	445.00	3933341.96	0.50	1966670.98	468.63	469.99	50.00	MaxEntropy	50.00	1.25	1447680.00
H03b	1.00	5.00	594.00	4076628.66	0.50	2038314.33	467.75	469.16	50.00	MaxEntropy	50.00	1.26	1447680.00
H03b	1.00	6.00	742.00	4150820.21	0.50	2075410.11	467.07	468.51	50.00	MaxEntropy	50.00	1.26	1447680.00
H03b	1.00	7.00	891.00	3968794.11	0.50	1984397.06	469.60	470.97	50.00	MaxEntropy	50.00	1.19	1447680.00
H03b	1.00	8.00	1039.00	3756818.34	0.50	1878409.17	468.53	469.83	50.00	MaxEntropy	50.00	1.14	1447680.00
H03b	1.00	9.00	1188.00	3370753.34	0.50	1685376.67	467.66	468.83	50.00	MaxEntropy	50.00	1.03	1447680.00
H03b	1.00	10.00	1337.00	3151049.22	0.50	1575524.61	467.85	468.94	50.00	MaxEntropy	50.00	0.97	1447680.00
H03b	1.00	11.00	1485.00	3011558.80	0.50	1505779.40	466.56	467.60	50.00	MaxEntropy	50.00	0.94	1447680.00
H03b	1.00	12.00	1634.00	2757692.59	0.50	1378846.30	466.78	467.73	50.00	MaxEntropy	50.00	0.86	1447680.00
H03b	1.00	13.00	1783.00	2485880.98	0.50	1242940.49	466.64	467.50	50.00	MaxEntropy	50.00	0.81	1447680.00
H03b	1.00	14.00	1931.00	2356327.10	0.50	1178163.55	467.25	468.06	50.00	MaxEntropy	50.00	0.76	1447680.00
H03b	1.00	15.00	2080.00	2224824.73	0.50	1112412.37	466.36	467.12	50.00	MaxEntropy	50.00	0.74	1447680.00
H03b	1.00	16.00	2228.00	2160715.08	0.50	1080357.54	466.55	467.30	50.00	MaxEntropy	50.00	0.72	1447680.00
H03c	1.00	1.00	0.00	2812795.23	0.50	1406397.61	471.43	472.40	50.00	MaxEntropy	50.00	0.94	1447680.00
H03c	1.00	2.00	148.00	3472596.75	0.50	1736298.38	470.98	472.18	50.00	MaxEntropy	50.00	1.02	1447680.00
H03c	1.00	3.00	296.00	3854545.78	0.50	1927272.89	470.55	471.88	50.00	MaxEntropy	50.00	1.06	1447680.00
H03c	1.00	4.00	444.00	3984087.38	0.50	1992043.69	469.76	471.14	50.00	MaxEntropy	50.00	1.08	1447680.00
H03c	1.00	5.00	593.00	4121716.57	0.50	2060858.28	469.56	470.98	50.00	MaxEntropy	50.00	1.08	1447680.00
H03c	1.00	6.00	742.00	4196000.41	0.50	2098000.21	468.29	469.74	50.00	MaxEntropy	50.00	1.08	1447680.00
H03c	1.00	7.00	890.00	4234952.94	0.50	2117476.47	470.44	471.90	50.00	MaxEntropy	50.00	1.09	1447680.00
H03c	1.00	8.00	1038.00	4026173.23	0.50	2013086.61	469.56	470.95	50.00	MaxEntropy	50.00	1.04	1447680.00
H03c	1.00	9.00	1187.00	3930158.37	0.50	1965079.19	468.36	469.72	50.00	MaxEntropy	50.00	1.00	1447680.00
H03c	1.00	10.00	1336.00	3790136.88	0.50	1895068.44	468.53	469.84	50.00	MaxEntropy	50.00	0.95	1447680.00
H03c	1.00	11.00	1484.00	3578986.61	0.50	1789493.31	467.73	468.96	50.00	MaxEntropy	50.00	0.91	1447680.00
H03c	1.00	12.00	1633.00	3169563.95	0.50	1584781.98	467.55	468.65	50.00	MaxEntropy	50.00	0.85	1447680.00
H03c	1.00	13.00	1782.00	2961823.97	0.50	1480911.99	467.37	468.40	50.00	MaxEntropy	50.00	0.83	1447680.00
H03c	1.00	14.00	1931.00	2614707.52	0.50	1307353.76	467.56	468.46	50.00	MaxEntropy	50.00	0.73	1447680.00
H03c	1.00	15.00	2080.00	2456443.92	0.50	1228221.96	467.13	467.98	50.00	MaxEntropy	50.00	0.69	1447680.00
H03c	1.00	16.00	2228.00	2437168.67	0.50	1218584.33	466.99	467.84	50.00	MaxEntropy	50.00	0.70	1447680.00
H03d	1.00	1.00	0.00	1709724441.51	0.50	854862220.75	658.03	1248.54	50.00	MaxEntropy	50.00	10.65	1447680.00
H03d	1.00	2.00	148.00	1308134963.24	0.39	514324656.04	694.25	1049.52	50.00	MaxEntropy	50.00	7.33	1447680.00
H03d	1.00	3.00	297.00	1208059646.30	0.38	457987492.51	703.96	1020.32	50.00	MaxEntropy	50.00	6.66	1447680.00
H03d	1.00	4.00	445.00	1487280547.26	0.38	563842928.27	629.44	1018.92	50.00	MaxEntropy	50.00	7.74	1447680.00
H03d	1.00	5.00	593.00	1191691637.63	0.38	451782216.74	703.27	1015.35	50.00	MaxEntropy	50.00	6.59	1447680.00
H03d	1.00	6.00	742.00	1158705819.11	0.38	439276963.08	708.30	1011.73	50.00	MaxEntropy	50.00	6.42	1447680.00
H03d	1.00	7.00	890.00	1192904684.59	0.38	452242094.98	706.60	1018.99	50.00	MaxEntropy	50.00	6.58	1447680.00
H03d	1.00	8.00	1039.00	1149761328.25	0.38	435886017.15	712.36	1013.45	50.00	MaxEntropy	50.00	6.42	1447680.00
H03d	1.00	9.00	1188.00	1133961452.44	0.38	429896126.24	710.34	1007.29	50.00	MaxEntropy	50.00	6.31	1447680.00
H03d	1.00	10.00	1337.00	1114579567.81	0.38	422548259.95	715.18	1007.06	50.00	MaxEntropy	50.00	6.26	1447680.00
H03d	1.00	11.00	1485.00	1081539110.99	0.38	410022292.37	720.29	1003.52	50.00	MaxEntropy	50.00	6.10	1447680.00
H03d	1.00	12.00	1633.00	1101680897.93	0.38	417658245.21	712.47	1000.97	50.00	MaxEntropy	50.00	6.17	1447680.00
H03d	1.00	13.00	1783.00	1089488309.48	0.38	413035913.01	717.39	1002.70	50.00	MaxEntropy	50.00	6.12	1447680.00
H03d	1.00	14.00	1931.00	1096086579.66	0.38	415537383.21	717.00	1004.03	50.00	MaxEntropy	50.00	6.15	1447680.00
H03d	1.00	15.00	2080.00	1064408313.49	0.38	403527835.73	720.95	999.69	50.00	MaxEntropy	50.00	6.01	1447680.00
H03d	1.00	16.00	2228.00	1045276359.34	0.38	396274720.59	727.22	1000.95	50.00	MaxEntropy	50.00	5.94	1447680.00
H04a	1.00	1.00	0.00	4296160.83	0.50	2148080.41	471.70	473.19	50.00	MaxEntropy	50.00	1.08	1447680.00
H04a	1.00	2.00	149.00	4557330.08	0.50	2278665.04	470.86	472.43	50.00	MaxEntropy	50.00	1.11	1447680.00
H04a	1.00	3.00	297.00	4741835.00	0.50	2370917.50	471.75	473.38	50.00	MaxEntropy	50.00	1.13	1447680.00
H04a	1.00	4.00	445.00	4887178.32	0.50	2443589.16	470.76	472.45	50.00	MaxEntropy	50.00	1.14	1447680.00
H04a	1.00	5.00	594.00	5072642.61	0.50	2536321.30	470.07	471.82	50.00	MaxEntropy	50.00	1.15	1447680.00
H04a	1.00	6.00	742.00	5337233.12	0.50	2668616.56	471.54	473.39	50.00	MaxEntropy	50.00	1.18	1447680.00
H04a	1.00	7.00	891.00	5285063.62	0.50	2642531.81	471.27	473.10	50.00	MaxEntropy	50.00	1.16	1447680.00
H04a	1.00	8.00	1039.00	5300568.72	0.50	2650284.36	470.26	472.09	50.00	MaxEntropy	50.00	1.16	1447680.00
H04a	1.00	9.00	1188.00	5152267.61	0.50	2576133.81	470.25	472.03	50.00	MaxEntropy	50.00	1.11	1447680.00
H04a	1.00	10.00	1337.00	4768737.18	0.50	2384368.59	470.48	472.12	50.00	MaxEntropy	50.00	1.06	1447680.00
H04a	1.00	11.00	1485.00	4405249.73	0.50	2202624.87	470.42	471.94	50.00	MaxEntropy	50.00	1.01	1447680.00
H04a	1.00	12.00	1634.00	4094431.15	0.50	2047215.57	469.51	470.93	50.00	MaxEntropy	50.00	0.95	1447680.00
H04a	1.00	13.00	1783.00	3702509.94	0.50	1851254.97	469.12	470.40	50.00	MaxEntropy	50.00	0.88	1447680.00
H04a	1.00	14.00	1931.00	3414751.85	0.50	1707375.92	470.12	471.30	50.00	MaxEntropy	50.00	0.84	1447680.00
H04a	1.00	15.00	2080.00	3146479.58	0.50	1573239.79	468.96	470.04	50.00	MaxEntropy	50.00	0.81	1447680.00
H04a	1.00	16.00	2228.00	3002307.52	0.50	1501153.76	468.99	470.03	50.00	MaxEntropy	50.00	0.77	1447680.00
H04b	1.00	1.00	0.00	4266626.39	0.50	2133313.20	470.82	472.30	50.00	MaxEntropy	50.00	1.01	1447680.00
H04b	1.00	2.00	148.00	4473364.52	0.50	2236682.26	470.46	472.00	50.00	MaxEntropy	50.00	1.04	1447680.00
H04b	1.00	3.00	296.00	4653147.30	0.50	2326573.65	471.33	472.94	50.00	MaxEntropy	50.00	1.05	1447680.00
H04b	1.00	4.00	444.00	4826051.67	0.50	2413025.84	470.39	472.06	50.00	MaxEntropy	50.00	1.07	1447680.00
H04b	1.00	5.00	593.00	4942165.34	0.50	2471082.67	469.79	471.50	50.00	MaxEntropy	50.00	1.07	1447680.00
H04b	1.00	6.00	742.00	5144865.91	0.50	2572432.96	470.88	472.66	50.00	MaxEntropy	50.00	1.09	1447680.00
H04b	1.00	7.00	890.00	5348466.85	0.50	2674233.42	470.87	472.71	50.00	MaxEntropy	50.00	1.10	1447680.00
H04b	1.00	8.00	1038.00	5406858.26	0.50	2703429.13	469.77	471.63	50.00	MaxEntropy	50.00	1.10	1447680.00
H04b	1.00	9.00	1187.00	5454131.46	0.50	2727065.73	470.16	472.05	50.00	MaxEntropy	50.00	1.10	1447680.00
H04b	1.00	10.00	1336.00	5586669.33	0.50	2793334.67	469.49	471.42	50.00	MaxEntropy	50.00	1.11	1447680.00
H04b	1.00	11.00	1484.00	5085424.62	0.50	2542712.31	469.66	471.41	50.00	MaxEntropy	50.00	1.06	1447680.00
H04b	1.00	12.00	1633.00	4476811.29	0.50	2238405.64	468.92	470.46	50.00	MaxEntropy	50.00	1.00	1447680.00
H04b	1.00	13.00	1782.00	4072907.82	0.50	2036453.91	469.05	470.45	50.00	MaxEntropy	50.00	0.96	1447680.00
H04b	1.00	14.00	1931.00	3593006.22	0.50	1796503.11	468.86	470.10	50.00	MaxEntropy	50.00	0.91	1447680.00
H04b	1.00	15.00	2079.00	3210013.56	0.50	1605006.78	468.47	469.58	50.00	MaxEntropy	50.00	0.87	1447680.00
H04b	1.00	16.00	2228.00	3006360.24	0.50	1503180.12	467.93	468.97	50.00	MaxEntropy	50.00	0.83	1447680.00
H04c	1.00	1.00	0.00	5246218.95	0.50	2623109.47	469.16	470.97	50.00	MaxEntropy	50.00	1.22	1447680.00
H04c	1.00	2.00	148.00	5412396.78	0.50	2706198.39	467.90	469.77	50.00	MaxEntropy	50.00	1.24	1447680.00
H04c	1.00	3.00	297.00	5598858.96	0.50	2799429.48	468.61	470.54	50.00	MaxEntropy	50.00	1.26	1447680.00
H04c	1.00	4.00	445.00	5734804.03	0.50	2867402.02	467.51	469.49	50.00	MaxEntropy	50.00	1.28	1447680.00
H04c	1.00	5.00	593.00	5845961.24	0.50	2922980.62	467.07	469.09	50.00	MaxEntropy	50.00	1.29	1447680.00
H04c	1.00	6.00	742.00	6106737.73	0.50	3053368.86	468.07	470.18	50.00	MaxEntropy	50.00	1.31	1447680.00
H04c	1.00	7.00	890.00	6092312.69	0.50	3046156.34	468.25	470.36	50.00	MaxEntropy	50.00	1.31	1447680.00
H04c	1.00	8.00	1039.00	5880557.87	0.50	2940278.93	467.74	469.77	50.00	MaxEntropy	50.00	1.27	1447680.00
H04c	1.00	9.00	1188.00	5643453.35	0.50	2821726.67	467.56	469.51	50.00	MaxEntropy	50.00	1.22	1447680.00
H04c	1.00	10.00	1337.00	5371620.29	0.50	2685810.15	467.20	469.05	50.00	MaxEntropy	50.00	1.15	1447680.00
H04c	1.00	11.00	1485.00	5292466.61	0.50	2646233.30	467.40	469.23	50.00	MaxEntropy	50.00	1.12	1447680.00
H04c	1.00	12.00	1633.00	5051488.15	0.50	2525744.08	466.45	468.20	50.00	MaxEntropy	50.00	1.08	1447680.00
H04c	1.00	13.00	1783.00	4721416.53	0.50	2360708.27	466.73	468.36	50.00	MaxEntropy	50.00	1.03	1447680.00
H04c	1.00	14.00	1931.00	4475036.77	0.50	2237518.39	466.84	468.39	50.00	MaxEntropy	50.00	0.97	1447680.00
H04c	1.00	15.00	2080.00	4355778.83	0.50	2177889.42	465.52	467.02	50.00	MaxEntropy	50.00	0.95	1447680.00
H04c	1.00	16.00	2228.00	4320267.54	0.50	2160133.77	465.06	466.56	50.00	MaxEntropy	50.00	0.93	1447680.00
H04d	1.00	1.00	0.00	3302399.84	0.50	1651199.92	468.89	470.03	50.00	MaxEntropy	50.00	1.03	1447680.00
H04d	1.00	2.00	148.00	3477696.44	0.50	1738848.22	468.64	469.85	50.00	MaxEntropy	50.00	1.06	1447680.00
H04d	1.00	3.00	296.00	3647392.66	0.50	1823696.33	469.26	470.52	50.00	MaxEntropy	50.00	1.07	1447680.00
H04d	1.00	4.00	444.00	3827965.73	0.50	1913982.86	468.13	469.45	50.00	MaxEntropy	50.00	1.09	1447680.00
H04d	1.00	5.00	593.00	3960902.02	0.50	1980451.01	467.59	468.96	50.00	MaxEntropy	50.00	1.10	1447680.00
H04d	1.00	6.00	742.00	4164810.59	0.50	2082405.29	469.14	470.58	50.00	MaxEntropy	50.00	1.12	1447680.00
H04d	1.00	7.00	890.00	4136132.94	0.50	2068066.47	469.04	470.47	50.00	MaxEntropy	50.00	1.12	1447680.00
H04d	1.00	8.00	1038.00	4119747.95	0.50	2059873.97	467.98	469.40	50.00	MaxEntropy	50.00	1.09	1447680.00
H04d	1.00	9.00	1187.00	3899766.94	0.50	1949883.47	467.98	469.33	50.00	MaxEntropy	50.00	1.06	1447680.00
H04d	1.00	10.00	1336.00	3652464.15	0.50	1826232.07	467.80	469.06	50.00	MaxEntropy	50.00	1.03	1447680.00
H04d	1.00	11.00	1484.00	3145808.54	0.50	1572904.27	467.67	468.76	50.00	MaxEntropy	50.00	0.95	1447680.00
H04d	1.00	12.00	1633.00	3017161.95	0.50	1508580.97	466.78	467.82	50.00	MaxEntropy	50.00	0.93	1447680.00
H04d	1.00	13.00	1782.00	2804849.72	0.50	1402424.86	467.14	468.11	50.00	MaxEntropy	50.00	0.87	1447680.00
H04d	1.00	14.00	1931.00	2516425.37	0.50	1258212.69	467.28	468.15	50.00	MaxEntropy	50.00	0.83	1447680.00
H04d	1.00	15.00	2079.00	2336581.12	0.50	1168290.56	466.41	467.21	50.00	MaxEntropy	50.00	0.81	1447680.00
H04d	1.00	16.00	2228.00	2163059.58	0.50	1081529.79	465.97	466.72	50.00	MaxEntropy	50.00	0.77	1447680.00
H05a	1.00	1.00	0.00	4007251.73	0.50	2003625.86	483.57	484.95	50.00	MaxEntropy	50.00	1.10	1447680.00
H05a	1.00	2.00	148.00	4310741.94	0.50	2155370.97	482.45	483.94	50.00	MaxEntropy	50.00	1.14	1447680.00
H05a	1.00	3.00	296.00	4521085.07	0.50	2260542.54	477.99	479.55	50.00	MaxEntropy	50.00	1.16	1447680.00
H05a	1.00	4.00	444.00	4758972.72	0.50	2379486.36	481.11	482.75	50.00	MaxEntropy	50.00	1.18	1447680.00
H05a	1.00	5.00	593.00	4948640.16	0.50	2474320.08	482.45	484.16	50.00	MaxEntropy	50.00	1.19	1447680.00
H05a	1.00	6.00	742.00	5085638.33	0.50	2542819.17	481.30	483.06	50.00	MaxEntropy	50.00	1.21	1447680.00
H05a	1.00	7.00	890.00	5216382.83	0.50	2608191.41	481.17	482.97	50.00	MaxEntropy	50.00	1.21	1447680.00
H05a	1.00	8.00	1038.00	5233951.54	0.50	2616975.77	482.22	484.02	50.00	MaxEntropy	50.00	1.19	1447680.00
H05a	1.00	9.00	1187.00	5261664.50	0.50	2630832.25	481.34	483.16	50.00	MaxEntropy	50.00	1.16	1447680.00
H05a	1.00	10.00	1336.00	5189455.08	0.50	2594727.54	480.52	482.31	50.00	MaxEntropy	50.00	1.16	1447680.00
H05a	1.00	11.00	1484.00	5198667.57	0.50	2599333.78	479.94	481.73	50.00	MaxEntropy	50.00	1.15	1447680.00
H05a	1.00	12.00	1633.00	5200101.08	0.50	2600050.54	479.80	481.59	50.00	MaxEntropy	50.00	1.15	1447680.00
